日期,新增用户,活跃用户,启动次数,累计用户,新用户占比,平均日使用时长,平均日启动次数
2020-01-15,43,14545,107193,79720,0.3%,00:03:52,7.37
2020-01-14,34,14453,100156,79677,0.24%,00:03:17,6.93
2020-01-13,41,14749,121629,79643,0.28%,00:03:49,8.25
2020-01-12,53,14140,95052,79602,0.37%,00:03:11,6.72
2020-01-11,27,13809,78402,79549,0.2%,00:02:31,5.68
2020-01-10,20,13692,70348,79522,0.15%,00:02:19,5.14
2020-01-09,20,13326,64715,79502,0.15%,00:02:16,4.86
2020-01-08,31,13471,58568,79482,0.23%,00:02:22,4.35
2020-01-07,20,13805,60317,79451,0.14%,00:02:30,4.37
2020-01-06,38,14209,61995,79431,0.27%,00:02:32,4.36
2020-01-05,18,11851,35251,79393,0.15%,00:02:03,2.97
2020-01-04,31,10036,28009,79375,0.31%,00:01:51,2.79
2020-01-03,30,11776,38887,79344,0.25%,00:02:03,3.3
2020-01-02,38,14397,57585,79314,0.26%,00:02:21,4.0
2020-01-01,21,10095,26667,79276,0.21%,00:01:43,2.64
2019-12-31,23,7122,16567,79255,0.32%,00:01:21,2.33
2019-12-30,30,12857,50607,79232,0.23%,00:02:27,3.94
2019-12-29,24,9635,26595,79202,0.25%,00:02:02,2.76
2019-12-28,17,8723,23610,79178,0.19%,00:02:02,2.71
2019-12-27,20,10964,38474,79161,0.18%,00:02:45,3.51
2019-12-26,30,13210,69912,79141,0.23%,00:03:53,5.29
2019-12-25,25,12513,51066,79111,0.2%,00:02:06,4.08
2019-12-24,17,12466,50676,79086,0.14%,00:02:12,4.07
2019-12-23,32,13313,58396,79069,0.24%,00:02:45,4.39
2019-12-22,18,9459,27889,79037,0.19%,00:01:47,2.95
2019-12-21,22,7895,20858,79019,0.28%,00:01:52,2.64
2019-12-20,24,13530,85282,78997,0.18%,00:04:54,6.3
2019-12-19,25,11755,44729,78973,0.21%,00:01:57,3.81
2019-12-18,29,12885,55342,78948,0.23%,00:02:28,4.3
2019-12-17,35,12786,55252,78919,0.27%,00:02:39,4.32
2019-12-16,38,14414,81477,78884,0.26%,00:04:26,5.65
2019-12-15,28,9215,27918,78846,0.3%,00:01:51,3.03
2019-12-14,19,7273,19113,78818,0.26%,00:01:35,2.63
2019-12-13,25,9959,33380,78799,0.25%,00:02:09,3.35
2019-12-12,26,12202,59597,78774,0.21%,00:03:01,4.88
2019-12-11,22,11882,48690,78748,0.19%,00:01:52,4.1
2019-12-10,26,12094,50160,78726,0.21%,00:02:04,4.15
2019-12-09,26,12178,51552,78700,0.21%,00:02:12,4.23
2019-12-08,33,8860,27755,78674,0.37%,00:01:36,3.13
2019-12-07,24,6862,18262,78641,0.35%,00:01:24,2.66
2019-12-06,20,9311,29657,78617,0.21%,00:01:28,3.19
2019-12-05,22,11412,45583,78597,0.19%,00:01:44,3.99
2019-12-04,32,12351,54839,78575,0.26%,00:01:57,4.44
2019-12-03,26,12102,50771,78543,0.21%,00:01:44,4.2
2019-12-02,36,12279,50962,78517,0.29%,00:01:43,4.15
2019-12-01,22,8886,28479,78481,0.25%,00:01:33,3.2
2019-11-30,32,7267,20493,78459,0.44%,00:01:22,2.82
2019-11-29,23,9567,32009,78427,0.24%,00:01:28,3.35
2019-11-28,23,11799,49023,78404,0.19%,00:01:36,4.15
2019-11-27,32,12852,56564,78381,0.25%,00:01:41,4.4
2019-11-26,36,13028,57995,78349,0.28%,00:01:48,4.45
2019-11-25,39,13080,58790,78313,0.3%,00:01:58,4.49
2019-11-24,20,9831,36505,78274,0.2%,00:01:51,3.71
2019-11-23,33,8054,22800,78254,0.41%,00:01:36,2.83
2019-11-22,24,11421,42653,78221,0.21%,00:01:51,3.73
2019-11-21,45,13463,65717,78197,0.33%,00:02:03,4.88
2019-11-20,32,14680,82491,78152,0.22%,00:02:38,5.62
2019-11-19,56,14521,78653,78120,0.39%,00:02:19,5.42
2019-11-18,47,14682,78732,78064,0.32%,00:02:22,5.36
2019-11-17,42,12573,57397,78017,0.33%,00:02:27,4.57
2019-11-16,41,11317,43180,77975,0.36%,00:02:04,3.82
2019-11-15,55,13512,62072,77934,0.41%,00:02:11,4.59
2019-11-14,69,15361,94577,77879,0.45%,00:02:43,6.16
2019-11-13,78,16349,118773,77810,0.48%,00:03:15,7.26
2019-11-12,93,16391,117057,77732,0.57%,00:03:27,7.14
2019-11-11,113,16750,122898,77639,0.67%,00:03:51,7.34
2019-11-10,46,13832,60846,77526,0.33%,00:02:27,4.4
2019-11-09,40,11515,40295,77480,0.35%,00:02:02,3.5
2019-11-08,53,11213,39392,77440,0.47%,00:02:02,3.51
2019-11-07,50,12710,57905,77387,0.39%,00:02:34,4.56
2019-11-06,56,12858,50542,77337,0.44%,00:02:04,3.93
2019-11-05,62,15315,71781,77281,0.4%,00:02:16,4.69
2019-11-04,78,15032,59491,77219,0.52%,00:02:08,3.96
2019-11-03,64,10914,30554,77141,0.59%,00:01:43,2.8
2019-11-02,55,9809,28120,77077,0.56%,00:01:35,2.87
2019-11-01,55,12572,48908,77022,0.44%,00:01:54,3.89
2019-10-31,49,13462,61681,76967,0.36%,00:02:00,4.58
2019-10-30,58,14174,71314,76918,0.41%,00:02:14,5.03
2019-10-29,56,14410,76435,76860,0.39%,00:02:21,5.3
2019-10-28,56,14416,76376,76804,0.39%,00:02:33,5.3
2019-10-27,25,9728,28741,76748,0.26%,00:01:52,2.95
2019-10-26,34,8487,24158,76723,0.4%,00:01:41,2.85
2019-10-25,38,8969,27170,76689,0.42%,00:01:44,3.03
2019-10-24,38,13348,67109,76651,0.28%,00:02:03,5.03
2019-10-23,51,14181,77964,76613,0.36%,00:02:15,5.5
2019-10-22,62,14657,90737,76562,0.42%,00:02:33,6.19
2019-10-21,47,13948,75572,76500,0.34%,00:02:25,5.42
2019-10-20,35,10264,33421,76453,0.34%,00:01:58,3.26
2019-10-19,57,13531,78592,76418,0.42%,00:02:28,5.81
2019-10-18,66,13930,59049,76361,0.47%,00:02:07,4.24
2019-10-17,51,14146,79226,76295,0.36%,00:02:21,5.6
2019-10-16,46,14737,92076,76244,0.31%,00:02:41,6.25
2019-10-15,48,12354,43384,76198,0.39%,00:02:02,3.51
2019-10-14,37,10394,32632,76150,0.36%,00:01:53,3.14
2019-10-13,29,8371,23434,76113,0.35%,00:01:34,2.8
2019-10-12,26,9676,30185,76084,0.27%,00:01:44,3.12
2019-10-11,34,13035,52208,76058,0.26%,00:01:51,4.01
2019-10-10,56,14968,94693,76024,0.37%,00:02:30,6.33
2019-10-09,75,15770,116132,75968,0.48%,00:03:02,7.36
2019-10-08,92,16239,125953,75893,0.57%,00:03:29,7.76
2019-10-07,82,13281,49239,75801,0.62%,00:02:26,3.71
2019-10-06,61,9060,24340,75719,0.67%,00:01:44,2.69
2019-10-05,72,7327,18137,75658,0.98%,00:01:32,2.48
2019-10-04,43,6204,14225,75586,0.69%,00:01:22,2.29
2019-10-03,45,5633,12565,75543,0.8%,00:01:17,2.23
2019-10-02,51,5556,12653,75498,0.92%,00:01:22,2.28
2019-10-01,42,5903,13682,75447,0.71%,00:01:15,2.32
2019-09-30,43,14180,85679,75405,0.3%,00:02:15,6.04
2019-09-29,51,13084,54750,75362,0.39%,00:01:53,4.18
2019-09-28,55,11935,40205,75311,0.46%,00:01:41,3.37
2019-09-27,81,13918,70036,75256,0.58%,00:02:09,5.03
2019-09-26,62,15608,118750,75175,0.4%,00:03:06,7.61
2019-09-25,65,16318,146864,75113,0.4%,00:03:43,9.0
2019-09-24,56,16076,134236,75048,0.35%,00:03:13,8.35
2019-09-23,54,16200,136048,74992,0.33%,00:03:33,8.4
2019-09-22,56,12350,45326,74938,0.45%,00:02:16,3.67
2019-09-21,50,11115,41232,74882,0.45%,00:02:07,3.71
2019-09-20,70,15586,113608,74832,0.45%,00:03:21,7.29
2019-09-19,72,16371,152189,74762,0.44%,00:03:41,9.3
2019-09-18,59,16682,175784,74690,0.35%,00:04:12,10.54
2019-09-17,93,16906,185862,74631,0.55%,00:04:37,10.99
2019-09-16,100,16981,187445,74538,0.59%,00:04:56,11.04
2019-09-15,93,13962,56327,74438,0.67%,00:02:34,4.03
2019-09-14,90,11411,42547,74345,0.79%,00:02:17,3.73
2019-09-13,68,10872,35705,74255,0.63%,00:02:07,3.28
2019-09-12,129,17058,209356,74187,0.76%,00:05:35,12.27
2019-09-11,179,17719,269924,74058,1.01%,00:07:35,15.23
2019-09-10,317,17816,304323,73879,1.78%,00:09:11,17.08
2019-09-09,790,18133,345395,73562,4.36%,00:12:45,19.05
2019-09-08,1317,16828,157599,72772,7.83%,00:09:15,9.37
2019-09-07,465,12371,60650,71455,3.76%,00:04:55,4.9
2019-09-06,567,12864,66084,70990,4.41%,00:05:28,5.14
2019-09-05,301,9207,37488,70423,3.27%,00:03:48,4.07
2019-09-04,156,7079,23197,70122,2.2%,00:02:49,3.28
2019-09-03,189,6647,23067,69966,2.84%,00:03:08,3.47
2019-09-02,207,6614,22695,69777,3.13%,00:04:05,3.43
2019-09-01,201,5522,16102,69570,3.64%,00:02:39,2.92
2019-08-31,63,3639,7889,69369,1.73%,00:01:27,2.17
2019-08-30,54,3584,7897,69306,1.51%,00:01:28,2.2
2019-08-29,57,3584,7822,69252,1.59%,00:01:27,2.18
2019-08-28,80,3568,7705,69195,2.24%,00:01:31,2.16
2019-08-27,69,3446,7471,69115,2.0%,00:01:32,2.17
2019-08-26,80,3769,8523,69046,2.12%,00:01:46,2.26
2019-08-25,96,3860,9701,68966,2.49%,00:02:04,2.51
2019-08-24,107,3691,10199,68870,2.9%,00:02:19,2.76
2019-08-23,39,2837,6169,68763,1.37%,00:01:26,2.17
2019-08-22,32,2795,5887,68724,1.14%,00:01:23,2.11
2019-08-21,173,4065,12006,68692,4.26%,00:03:17,2.95
2019-08-20,420,4182,15718,68519,10.04%,00:04:57,3.76
2019-08-19,555,4134,14941,68099,13.43%,00:04:27,3.61
2019-08-18,398,3162,7549,67544,12.59%,00:01:46,2.39
2019-08-17,506,3080,7153,67146,16.43%,00:01:40,2.32
2019-08-16,145,2647,5673,66640,5.48%,00:01:13,2.14
2019-08-15,104,2585,5565,66495,4.02%,00:01:18,2.15
2019-08-14,56,2405,5006,66391,2.33%,00:01:21,2.08
2019-08-13,69,2285,4676,66335,3.02%,00:01:07,2.05
2019-08-12,32,2101,4308,66266,1.52%,00:01:11,2.05
2019-08-11,31,1959,3764,66234,1.58%,00:01:00,1.92
2019-08-10,38,1783,3676,66203,2.13%,00:01:04,2.06
2019-08-09,25,1981,4084,66165,1.26%,00:01:16,2.06
2019-08-08,37,1948,4017,66140,1.9%,00:01:13,2.06
2019-08-07,22,1996,3966,66103,1.1%,00:01:05,1.99
2019-08-06,36,2163,4973,66081,1.66%,00:01:15,2.3
2019-08-05,35,2279,4910,66045,1.54%,00:01:21,2.15
2019-08-04,43,2036,4107,66010,2.11%,00:01:09,2.02
2019-08-03,30,1988,4015,65967,1.51%,00:01:06,2.02
2019-08-02,26,2131,4320,65937,1.22%,00:01:07,2.03
2019-08-01,38,2219,4330,65911,1.71%,00:01:03,1.95
2019-07-31,28,2149,4482,65873,1.3%,00:01:15,2.09
2019-07-30,28,2326,5031,65845,1.2%,00:01:11,2.16
2019-07-29,34,2348,4969,65817,1.45%,00:01:06,2.12
2019-07-28,29,2268,4747,65783,1.28%,00:01:03,2.09
2019-07-27,31,2441,5260,65754,1.27%,00:01:07,2.15
2019-07-26,29,2479,5280,65723,1.17%,00:01:07,2.13
2019-07-25,28,2505,5380,65694,1.12%,00:01:13,2.15
2019-07-24,34,2608,5652,65666,1.3%,00:01:07,2.17
2019-07-23,31,2757,6076,65632,1.12%,00:01:08,2.2
2019-07-22,29,2788,6187,65601,1.04%,00:01:10,2.22
2019-07-21,34,2800,6029,65572,1.21%,00:01:05,2.15
2019-07-20,27,2902,6359,65538,0.93%,00:01:08,2.19
2019-07-19,37,3267,7796,65511,1.13%,00:01:08,2.39
2019-07-18,25,3556,8310,65474,0.7%,00:01:11,2.34
2019-07-17,22,3984,10189,65449,0.55%,00:01:22,2.56
2019-07-16,29,4244,10951,65427,0.68%,00:01:26,2.58
2019-07-15,56,4932,13525,65398,1.14%,00:01:32,2.74
2019-07-14,39,5152,15143,65342,0.76%,00:01:47,2.94
2019-07-13,56,5878,22034,65303,0.95%,00:02:23,3.75
2019-07-12,38,6924,31472,65247,0.55%,00:03:00,4.55
2019-07-11,39,8272,36190,65209,0.47%,00:02:39,4.38
2019-07-10,27,9312,41332,65170,0.29%,00:02:36,4.44
2019-07-09,37,9695,41892,65143,0.38%,00:02:16,4.32
2019-07-08,21,10118,48005,65106,0.21%,00:02:30,4.74
2019-07-07,34,10966,62331,65085,0.31%,00:03:23,5.68
2019-07-06,42,11544,77442,65051,0.36%,00:04:06,6.71
2019-07-05,51,11894,98592,65009,0.43%,00:04:49,8.29
2019-07-04,52,12195,115919,64958,0.43%,00:05:03,9.51
2019-07-03,66,12186,126062,64906,0.54%,00:05:29,10.34
2019-07-02,28,11874,105774,64840,0.24%,00:04:07,8.91
2019-07-01,46,11919,97752,64812,0.39%,00:03:51,8.2
2019-06-30,40,11436,77260,64766,0.35%,00:02:41,6.76
2019-06-29,33,11402,83930,64726,0.29%,00:03:01,7.36
2019-06-28,36,11795,90842,64693,0.31%,00:03:26,7.7
2019-06-27,27,11799,85483,64657,0.23%,00:03:01,7.24
2019-06-26,67,11752,63373,64630,0.57%,00:02:23,5.39
2019-06-25,28,11184,54641,64563,0.25%,00:02:21,4.89
2019-06-24,32,10802,43107,64535,0.3%,00:02:09,3.99
2019-06-23,33,10213,47206,64503,0.32%,00:02:27,4.62
2019-06-22,39,8933,32945,64470,0.44%,00:02:00,3.69
2019-06-21,35,9341,32935,64431,0.37%,00:01:51,3.53
2019-06-20,37,10088,42340,64396,0.37%,00:02:09,4.2
2019-06-19,39,10275,42999,64359,0.38%,00:02:10,4.18
2019-06-18,59,10578,53429,64320,0.56%,00:02:38,5.05
2019-06-17,41,10133,40623,64261,0.4%,00:02:08,4.01
2019-06-16,26,8304,26982,64220,0.31%,00:01:56,3.25
2019-06-15,31,6815,20015,64194,0.45%,00:01:45,2.94
2019-06-14,22,8333,28109,64163,0.26%,00:01:54,3.37
2019-06-13,27,9703,42961,64141,0.28%,00:02:57,4.43
2019-06-12,42,11391,85278,64114,0.37%,00:04:06,7.49
2019-06-11,32,9487,40483,64072,0.34%,00:01:50,4.27
2019-06-10,30,9373,34152,64040,0.32%,00:01:38,3.64
2019-06-09,21,6549,17029,64010,0.32%,00:01:14,2.6
2019-06-08,25,5180,13359,63989,0.48%,00:01:05,2.58
2019-06-07,39,5160,12682,63964,0.76%,00:01:02,2.46
2019-06-06,35,8612,29877,63925,0.41%,00:01:24,3.47
2019-06-05,24,9216,35801,63890,0.26%,00:01:35,3.88
2019-06-04,20,9260,37953,63866,0.22%,00:01:47,4.1
2019-06-03,37,9949,44267,63846,0.37%,00:02:34,4.45
2019-06-02,33,7845,26860,63809,0.42%,00:02:09,3.42
2019-06-01,31,6710,21948,63776,0.46%,00:02:17,3.27
2019-05-31,17,9608,49933,63745,0.18%,00:04:26,5.2
2019-05-30,24,9465,46903,63728,0.25%,00:02:36,4.96
2019-05-29,18,8851,34522,63704,0.2%,00:01:35,3.9
2019-05-28,24,8895,34913,63686,0.27%,00:01:37,3.93
2019-05-27,20,8846,34163,63662,0.23%,00:01:39,3.86
2019-05-26,19,6584,19067,63642,0.29%,00:01:19,2.9
2019-05-25,15,5282,14402,63623,0.28%,00:01:24,2.73
2019-05-24,13,6982,21864,63608,0.19%,00:01:26,3.13
2019-05-23,26,9416,40954,63595,0.28%,00:02:11,4.35
2019-05-22,26,8990,34807,63569,0.29%,00:01:19,3.87
2019-05-21,27,8891,34037,63543,0.3%,00:01:23,3.83
2019-05-20,21,8780,33006,63516,0.24%,00:01:21,3.76
2019-05-19,16,6778,20157,63495,0.24%,00:01:12,2.97
2019-05-18,14,5454,15045,63479,0.26%,00:01:14,2.76
2019-05-17,26,7213,23192,63465,0.36%,00:01:16,3.22
2019-05-16,19,8837,33794,63439,0.22%,00:01:27,3.82
2019-05-15,31,9648,41746,63420,0.32%,00:01:30,4.33
2019-05-14,25,9480,41350,63389,0.26%,00:01:43,4.36
2019-05-13,23,9573,40378,63364,0.24%,00:01:33,4.22
2019-05-12,22,7415,23162,63341,0.3%,00:01:20,3.12
2019-05-11,14,6189,18801,63319,0.23%,00:01:17,3.04
2019-05-10,22,8391,29972,63305,0.26%,00:01:25,3.57
2019-05-09,20,10002,44419,63283,0.2%,00:01:37,4.44
2019-05-08,29,11281,64900,63263,0.26%,00:02:05,5.75
2019-05-07,22,10907,53002,63234,0.2%,00:01:47,4.86
2019-05-06,18,11253,56975,63212,0.16%,00:01:59,5.06
2019-05-05,32,11000,51916,63194,0.29%,00:01:59,4.72
2019-05-04,36,9057,31490,63162,0.4%,00:01:31,3.48
2019-05-03,28,7739,24955,63126,0.36%,00:01:23,3.22
2019-05-02,22,7210,26069,63098,0.31%,00:01:24,3.62
2019-05-01,24,7600,27476,63076,0.32%,00:01:32,3.62
2019-04-30,32,11783,76968,63052,0.27%,00:02:24,6.53
2019-04-29,32,12431,91514,63020,0.26%,00:02:54,7.36
2019-04-28,35,12605,97176,62988,0.28%,00:03:18,7.71
2019-04-27,39,11231,55806,62953,0.35%,00:02:42,4.97
2019-04-26,30,10506,51172,62914,0.29%,00:02:19,4.87
2019-04-25,24,10193,46963,62884,0.24%,00:02:18,4.61
2019-04-24,33,9493,38678,62860,0.35%,00:01:46,4.07
2019-04-23,23,9905,45582,62827,0.23%,00:01:56,4.6
2019-04-22,27,10098,44811,62804,0.27%,00:02:01,4.44
2019-04-21,25,8727,27195,62777,0.29%,00:01:24,3.12
2019-04-20,25,7215,20363,62752,0.35%,00:01:19,2.82
2019-04-19,28,8771,29427,62727,0.32%,00:01:29,3.36
2019-04-18,34,9686,38049,62699,0.35%,00:01:46,3.93
2019-04-17,18,9863,41120,62665,0.18%,00:01:49,4.17
2019-04-16,30,9835,40256,62647,0.31%,00:01:45,4.09
2019-04-15,22,10164,43265,62617,0.22%,00:01:58,4.26
2019-04-14,18,7607,23070,62595,0.24%,00:01:26,3.03
2019-04-13,18,6202,17391,62577,0.29%,00:01:25,2.8
2019-04-12,18,8390,28757,62559,0.21%,00:01:26,3.43
2019-04-11,24,9033,34583,62541,0.27%,00:01:39,3.83
2019-04-10,14,9747,40963,62517,0.14%,00:01:40,4.2
2019-04-09,31,9867,42987,62503,0.31%,00:01:46,4.36
2019-04-08,33,9923,43176,62472,0.33%,00:01:46,4.35
2019-04-07,27,6548,17404,62439,0.41%,00:01:23,2.66
2019-04-06,30,4795,12487,62412,0.63%,00:01:11,2.6
2019-04-05,20,4633,11057,62382,0.43%,00:01:09,2.39
2019-04-04,16,8986,34680,62362,0.18%,00:01:23,3.86
2019-04-03,24,9906,43414,62346,0.24%,00:01:33,4.38
2019-04-02,21,10109,45416,62322,0.21%,00:01:40,4.49
2019-04-01,29,10157,46358,62301,0.29%,00:01:45,4.56
2019-03-31,22,7922,27119,62272,0.28%,00:01:37,3.42
2019-03-30,20,6405,18426,62250,0.31%,00:01:23,2.88
2019-03-29,30,8980,32330,62230,0.33%,00:01:34,3.6
2019-03-28,20,9576,40078,62200,0.21%,00:01:26,4.19
2019-03-27,25,10164,47302,62180,0.25%,00:01:37,4.65
2019-03-26,29,10270,48783,62155,0.28%,00:01:41,4.75
2019-03-25,33,10393,50006,62126,0.32%,00:01:54,4.81
2019-03-24,23,7285,22674,62093,0.32%,00:01:27,3.11
2019-03-23,28,6134,17650,62070,0.46%,00:01:31,2.88
2019-03-22,25,9602,37493,62042,0.26%,00:01:39,3.9
2019-03-21,33,10027,45576,62017,0.33%,00:01:34,4.55
2019-03-20,29,10780,54574,61984,0.27%,00:01:43,5.06
2019-03-19,25,10832,56710,61955,0.23%,00:01:46,5.24
2019-03-18,27,11015,59048,61930,0.25%,00:01:57,5.36
2019-03-17,28,7665,26254,61903,0.37%,00:01:41,3.43
2019-03-16,28,6105,18262,61875,0.46%,00:01:24,2.99
2019-03-15,18,9108,33676,61847,0.2%,00:01:23,3.7
2019-03-14,29,10817,54950,61829,0.27%,00:01:45,5.08
2019-03-13,23,11549,67674,61800,0.2%,00:02:01,5.86
2019-03-12,41,11691,73269,61777,0.35%,00:02:14,6.27
2019-03-11,59,12023,78699,61736,0.49%,00:02:34,6.55
2019-03-10,26,8856,33996,61677,0.29%,00:01:58,3.84
2019-03-09,28,7432,26697,61651,0.38%,00:01:49,3.59
2019-03-08,21,10211,47932,61623,0.21%,00:01:55,4.69
2019-03-07,31,11849,71656,61602,0.26%,00:02:08,6.05
2019-03-06,27,12427,93849,61571,0.22%,00:02:42,7.55
2019-03-05,37,12701,101795,61544,0.29%,00:03:05,8.01
2019-03-04,58,12925,107985,61507,0.45%,00:03:24,8.35
2019-03-03,29,9975,35660,61449,0.29%,00:02:08,3.57
2019-03-02,21,7949,26481,61420,0.26%,00:01:52,3.33
2019-03-01,44,11753,70389,61399,0.37%,00:02:38,5.99
2019-02-28,43,13289,131898,61355,0.32%,00:04:16,9.93
2019-02-27,112,13873,166010,61312,0.81%,00:05:54,11.97
2019-02-26,193,14325,199446,61200,1.35%,00:07:20,13.92
2019-02-25,191,14364,247851,61007,1.33%,00:10:12,17.26
2019-02-24,170,13443,101268,60816,1.26%,00:06:06,7.53
2019-02-23,57,10169,46857,60646,0.56%,00:03:42,4.61
2019-02-22,104,10209,44334,60589,1.02%,00:03:39,4.34
2019-02-21,67,7348,22248,60485,0.91%,00:02:07,3.03
2019-02-20,71,5827,15075,60418,1.22%,00:01:48,2.59
2019-02-19,88,4609,11168,60347,1.91%,00:01:37,2.42
2019-02-18,47,4126,9813,60259,1.14%,00:01:37,2.38
2019-02-17,39,3635,8156,60212,1.07%,00:01:26,2.24
2019-02-16,32,3235,7411,60173,0.99%,00:01:34,2.29
2019-02-15,36,3363,7593,60141,1.07%,00:01:26,2.26
2019-02-14,25,2924,6094,60105,0.85%,00:01:19,2.08
2019-02-13,33,2922,6311,60080,1.13%,00:01:18,2.16
2019-02-12,19,2907,6179,60047,0.65%,00:01:12,2.13
2019-02-11,23,2976,6410,60028,0.77%,00:01:08,2.15
2019-02-10,30,2742,5599,60005,1.09%,00:01:04,2.04
2019-02-09,13,2577,5285,59975,0.5%,00:00:55,2.05
2019-02-08,18,2614,5505,59962,0.69%,00:01:00,2.11
2019-02-07,11,2786,6045,59944,0.39%,00:01:11,2.17
2019-02-06,12,2745,5811,59933,0.44%,00:00:54,2.12
2019-02-05,11,3046,6619,59921,0.36%,00:00:56,2.17
2019-02-04,21,4589,9482,59910,0.46%,00:00:50,2.07
2019-02-03,30,3661,9351,59889,0.82%,00:01:05,2.55
2019-02-02,38,4252,11229,59859,0.89%,00:01:09,2.64
2019-02-01,25,5307,16461,59821,0.47%,00:01:22,3.1
2019-01-31,35,6095,20762,59796,0.57%,00:01:26,3.41
2019-01-30,33,7324,28352,59761,0.45%,00:01:34,3.87
2019-01-29,45,8924,43429,59728,0.5%,00:01:58,4.87
2019-01-28,44,10851,67994,59683,0.41%,00:02:34,6.27
2019-01-27,61,11261,75319,59639,0.54%,00:02:41,6.69
2019-01-26,58,12132,98172,59578,0.48%,00:03:32,8.09
2019-01-25,51,13010,130025,59520,0.39%,00:04:43,9.99
2019-01-24,46,13215,143199,59469,0.35%,00:05:05,10.84
2019-01-23,46,13258,136256,59423,0.35%,00:04:56,10.28
2019-01-22,40,13245,144745,59377,0.3%,00:05:11,10.93
2019-01-21,40,13112,139854,59337,0.31%,00:04:47,10.67
2019-01-20,31,12624,119868,59297,0.25%,00:03:46,9.5
2019-01-19,37,12642,111095,59266,0.29%,00:03:40,8.79
2019-01-18,24,12492,92447,59229,0.19%,00:03:02,7.4
2019-01-17,20,11921,65903,59205,0.17%,00:02:31,5.53
2019-01-16,21,12432,76977,59185,0.17%,00:02:48,6.19
2019-01-15,20,12498,58176,59164,0.16%,00:02:24,4.65
2019-01-14,25,11331,48856,59144,0.22%,00:02:15,4.31
2019-01-13,17,8698,27558,59119,0.2%,00:01:46,3.17
2019-01-12,17,7884,23519,59102,0.22%,00:01:41,2.98
2019-01-11,18,9234,32145,59085,0.19%,00:01:53,3.48
2019-01-10,17,10115,39684,59067,0.17%,00:02:13,3.92
2019-01-09,28,10745,49625,59050,0.26%,00:02:35,4.62
2019-01-08,23,12013,76818,59022,0.19%,00:03:26,6.39
2019-01-07,23,11040,49331,58999,0.21%,00:02:20,4.47
2019-01-06,18,8361,26580,58976,0.22%,00:02:15,3.18
2019-01-05,13,7667,24560,58958,0.17%,00:02:13,3.2
2019-01-04,19,9890,46680,58945,0.19%,00:04:16,4.72
2019-01-03,36,12702,138978,58926,0.28%,00:06:14,10.94
2019-01-02,33,10971,51810,58890,0.3%,00:02:21,4.72
2019-01-01,32,8014,22141,58857,0.4%,00:01:31,2.76
2018-12-31,13,5478,13318,58825,0.24%,00:01:12,2.43
2018-12-30,16,6022,15892,58812,0.27%,00:01:24,2.64
2018-12-29,17,7393,23919,58796,0.23%,00:01:48,3.24
2018-12-28,17,9280,37245,58779,0.18%,00:03:07,4.01
2018-12-27,22,10480,52032,58762,0.21%,00:03:49,4.96
2018-12-26,26,12168,94825,58740,0.21%,00:07:38,7.79
2018-12-25,57,11535,77721,58714,0.49%,00:05:10,6.74
2018-12-24,31,10055,39251,58657,0.31%,00:02:12,3.9
2018-12-23,20,6677,18702,58626,0.3%,00:01:43,2.8
2018-12-22,10,5466,14538,58606,0.18%,00:01:32,2.66
2018-12-21,24,7307,22620,58596,0.33%,00:01:43,3.1
2018-12-20,14,8837,31408,58572,0.16%,00:01:45,3.55
2018-12-19,21,9328,35449,58558,0.23%,00:01:59,3.8
2018-12-18,18,9680,37570,58537,0.19%,00:02:19,3.88
2018-12-17,34,10883,49903,58519,0.31%,00:03:10,4.59
2018-12-16,21,7340,22946,58485,0.29%,00:01:32,3.13
2018-12-15,23,5664,15229,58464,0.41%,00:01:31,2.69
2018-12-14,21,7631,24532,58441,0.28%,00:01:33,3.21
2018-12-13,18,8912,32739,58420,0.2%,00:01:43,3.67
2018-12-12,19,9263,35547,58402,0.21%,00:01:43,3.84
2018-12-11,29,9461,36910,58383,0.31%,00:01:40,3.9
2018-12-10,30,9613,37259,58354,0.31%,00:01:49,3.88
2018-12-09,13,6902,21113,58324,0.19%,00:01:25,3.06
2018-12-08,19,5349,14587,58311,0.36%,00:01:24,2.73
2018-12-07,15,7470,23750,58292,0.2%,00:01:33,3.18
2018-12-06,17,9381,36541,58277,0.18%,00:01:46,3.9
2018-12-05,15,10012,41334,58260,0.15%,00:01:46,4.13
2018-12-04,13,10260,43495,58245,0.13%,00:01:53,4.24
2018-12-03,23,10571,45547,58232,0.22%,00:02:00,4.31
2018-12-02,22,7622,25380,58209,0.29%,00:01:44,3.33
2018-12-01,20,6367,18773,58187,0.31%,00:01:38,2.95
2018-11-30,16,8859,31424,58167,0.18%,00:01:54,3.55
2018-11-29,28,10464,46728,58151,0.27%,00:01:52,4.47
2018-11-28,21,11081,53141,58123,0.19%,00:02:01,4.8
2018-11-27,29,11448,55298,58102,0.25%,00:02:06,4.83
2018-11-26,24,11866,60397,58073,0.2%,00:02:24,5.09
2018-11-25,26,9490,37109,58049,0.27%,00:01:59,3.91
2018-11-24,22,8853,34556,58023,0.25%,00:02:02,3.9
2018-11-23,38,11067,54954,58001,0.34%,00:02:23,4.97
2018-11-22,46,12613,75738,57963,0.36%,00:02:50,6.0
2018-11-21,38,13173,94086,57917,0.29%,00:03:33,7.14
2018-11-20,52,13423,95958,57879,0.39%,00:03:43,7.15
